InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:63396,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2737178,-109.3922432,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 11.8 miles downstream of Aneth.",,.37 meters,2007,05,24,"Collector(s): Conner C. McBride, Nathan B. Zerbe",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Nathan B. Zerbe",2019-05-27 05:36:03.0
MSB,Fish specimens,MSB:Fish:97768,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.262898,-109.321729,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.0 miles downstream of Aneth.",,.36 meters,2014,07,16,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 05:36:48.0
MSB,Fish specimens,MSB:Fish:67517,31,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Green River below Yampa Confluence. Collector(s): Kramer",,,1967,06,14,"Collector(s): R. H. Kramer, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: R. H. Kramer, USGS Biological Survey Fort Collins",2019-05-27 01:59:27.0
MSB,Fish specimens,MSB:Fish:68187,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Green R. below mouth of Yampa R. Collector(s): Vanicek",,,1965,07,01,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 02:10:35.0
MSB,Fish specimens,MSB:Fish:67509,2,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Green River below mouth of Yampa. Collector(s): Kramer",,,1967,06,14,"Collector(s): R. H. Kramer, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: R. H. Kramer, USGS Biological Survey Fort Collins",2019-05-27 02:23:51.0
MSB,Fish specimens,MSB:Fish:66834,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. below mouth of Yampa R.. Collector(s): C.D. Vanicek",,,1964,06,26,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:51:33.0
MSB,Fish specimens,MSB:Fish:66785,2,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at mouth of Yampa R.. Collector(s): Vanicek",,,1966,06,28,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:19:23.0
MSB,Fish specimens,MSB:Fish:65706,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. below mouth of Yampa R.. Collector(s): C.D. Vanicek",,,1964,07,17,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:26:48.0
MSB,Fish specimens,MSB:Fish:86411,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.298213,-110.330679,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.01 meters-.16 meters,2011,08,11,"Collector(s): Michael A. Farrington, Matthew F. Peralta",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 804; Photograph number: 804; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 07:06:06.0
MSB,Fish specimens,MSB:Fish:26191,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.14733333,-109.8536389,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 2.0 miles upstream of Mexican Hat raft pull out area.",,.91 meters,1995,08,03,Collector(s): John P. Sherrod,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River 1995 Larval Fishes Survey,2019-05-27 04:48:59.0
MSB,Fish specimens,MSB:Fish:97808,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.269365,-109.556546,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.1 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.41 meters,2014,07,17,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 05:51:45.0
MSB,Fish specimens,MSB:Fish:67524,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Green River, Yampa River. Collector(s): Kramer",,,1967,08,18,"Collector(s): R. H. Kramer, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: R. H. Kramer, USGS Biological Survey Fort Collins",2019-05-27 02:23:52.0
MSB,Fish specimens,MSB:Fish:67500,30,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado R. Drainage. Green River, Yampa River. Collector(s): Kramer",,,1967,06,14,"Collector(s): R. H. Kramer, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: R. H. Kramer, USGS Biological Survey Fort Collins",2019-05-27 02:27:09.0
MSB,Fish specimens,MSB:Fish:59805,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.000431,-109.0052198,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 2.1 miles downstream of the Mancos River confluence.",,1 meter,2005,04,20,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17; Photograph No. 0702; Photograph number: Photograph No. 0702",2019-05-27 03:05:34.0
MSB,Fish specimens,MSB:Fish:65714,3,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.539408,-109.060399,,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green R. at Split Mountain Campground. Collector(s): C.D. Vanicek",,,1965,08,19,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:48:35.0
MSB,Fish specimens,MSB:Fish:66835,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.539408,-109.060399,,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado R. Drainage. Split Mountain Campground. Collector(s): Vanicek",,,1964,08,10,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"Kind_Type: TANK; Calcfld: USGS 9; Storage: 50% ISOP, USGS 9; ; in USGS Tank 9; metal tag 1568; methylmercury study.  See attached info.  July 2009",2019-05-27 04:51:34.0
MSB,Fish specimens,MSB:Fish:66846,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.539408,-109.060399,,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green R. at Campground (Split Mountain). Collector(s): C.D. Vanicek",,,1966,07,04,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:05:27.0
MSB,Fish specimens,MSB:Fish:9924,1,Ptychocheilus lucius,Cyprinidae,whole organism (frozen),,36.983564,-108.981228,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, at Mancos River confluence.",,,1991,06,09,Collector(s): Frank K. Pfeifer,not recorded,,PreservedSpecimen,"Storage: -75C to -80C ULTRACOLD; Large adult specimen, frozen whole and kept in ultracold.  Died during transmitter implant; viscera removed and Colorado State University biologists attempted to take otoliths.  Subsampled: MSB02-010, MSB03-004",2019-05-27 03:56:38.0
MSB,Fish specimens,MSB:Fish:69647,3,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,39.626076,-110.010426,,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah-Carbon Cos., Green River, Desolation Canyon. Collector(s): C.W. McAda and Phillips",,,1977,06,01,"Collector(s): Charles W. McAda, Phillips, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Charles W. McAda, Phillips, USGS Biological Survey Fort Collins; collected June 1977",2019-05-27 03:41:38.0
MSB,Fish specimens,MSB:Fish:81512,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.2712166,-109.5601087,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.9 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.03 meters-.32 meters,2010,05,20,"Collector(s): Michael A. Farrington, Lee E. Renfro, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: Michael A. Farrington, Lee E. Renfro, Jennifer L. Hester",2019-05-27 08:10:23.0
MSB,Fish specimens,MSB:Fish:58484,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1965787,-109.9803373,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 17.8 miles downstream of Mexican Hat raft pull out area.",,.02 meters-.49 meters,2003,04,21,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"MSB San Juan River Razorback Sucker 2003 Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington",2019-05-27 02:56:20.0
MSB,Fish specimens,MSB:Fish:47107,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.904847,-108.917363,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 13.7 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,.85 meters-1.4 meters,1996,07,31,Collector(s): Thomas E. Chart,not recorded,,PreservedSpecimen,"Storage: 70% EtOH; Given same field no. but field label shows a different river mile, that is RM 141 not 161.6 as with other fishes from SJNB96-013B",2019-05-27 02:52:58.0
MSB,Fish specimens,MSB:Fish:66869,2,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,21,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:32:53.0
MSB,Fish specimens,MSB:Fish:66870,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1970,07,26,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:32:53.0
MSB,Fish specimens,MSB:Fish:66773,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,09,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:32:56.0
MSB,Fish specimens,MSB:Fish:66793,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,09,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:32:56.0
MSB,Fish specimens,MSB:Fish:66867,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,09,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:32:56.0
MSB,Fish specimens,MSB:Fish:66860,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,06,19,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:33:00.0
MSB,Fish specimens,MSB:Fish:66861,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,06,23,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:47.0
MSB,Fish specimens,MSB:Fish:66772,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,08,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:48.0
MSB,Fish specimens,MSB:Fish:66798,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,13,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:54.0
MSB,Fish specimens,MSB:Fish:66779,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,13,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:54.0
MSB,Fish specimens,MSB:Fish:66868,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,13,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:54.0
MSB,Fish specimens,MSB:Fish:66778,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.525256,-108.249553,69595,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R.. Collector(s): P.B. Holden",,,1969,07,13,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 02:35:54.0
