InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:94867,7,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.2498599,-109.2625896,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.5 miles downstream from Aneth.",,.25 meters,2013,06,12,"Collector(s): Michael A. Farrington, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: Michael A. Farrington, Judith M. Barkstedt",2019-05-27 05:58:55.0
MSB,Fish specimens,MSB:Fish:97448,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.239118,-109.619364,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.4 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.58 meters,2014,05,19,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 06:04:18.0
MSB,Fish specimens,MSB:Fish:53778,3,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1158024,-109.0964597,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.1 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.04 meters-.44 meters,2002,05,17,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"MSB San Juan River 2002 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, John P. Larson",2019-05-27 02:56:06.0
MSB,Fish specimens,MSB:Fish:94767,104,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.30261249,-110.3102903,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.03 meters-.6 meters,2013,05,20,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-P10; Storage: 95% EtOH, 81-P10; 1706, 1707; monitoring site; Photograph number: 1706, 1707",2019-05-27 05:56:18.0
MSB,Fish specimens,MSB:Fish:94750,16,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.24341436,-110.0733395,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 21.6 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.03 meters-.3 meters,2013,05,19,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: Michael A. Farrington, Jennifer L. Hester",2019-05-27 06:01:38.0
MSB,Fish specimens,MSB:Fish:60174,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2797957,-109.5052428,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.0 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.27 meters,2005,06,12,"Collector(s): W. H. Brandenburg, Lee E. Renfro",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-R6; Storage: 70% EtOH, 81-R6; Photograph No. 0859, 0860, 0861; Photograph number: Photograph No. 0859, 0860, 0861",2019-05-27 03:37:03.0
MSB,Fish specimens,MSB:Fish:73954,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.2735119,-109.3923491,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 11.8 miles downstream of Aneth.",,.01 meters-.22 meters,2009,05,21,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F8; Storage: 95% EtOH, 81-F8; 0148, 0149; Photograph number: 0148, 0149; Mesolarvae",2019-05-27 06:59:50.0
MSB,Fish specimens,MSB:Fish:74013,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.317101,-110.1475739,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 14.8 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263, at Slickhorn Canyon.",,.06 meters-1 meter,2009,05,20,"Collector(s): Michael A. Farrington, Lee E. Renfro",not recorded,,PreservedSpecimen,"San Juan River 2009 Larval Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Lee E. Renfro; Water quality meter is non functional",2019-05-27 07:14:33.0
MSB,Fish specimens,MSB:Fish:58607,33,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2617845,-109.3183219,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.7 miles downstream of Aneth.",,.01 meters-.24 meters,2003,05,17,"Collector(s): W. H. Brandenburg, Conner C. McBride",not recorded,,PreservedSpecimen,"MSB San Juan River Razorback Sucker 2003 Survey; verbatim collectors: W. Howard Brandenburg, Conner C. McBride",2019-05-27 03:21:10.0
MSB,Fish specimens,MSB:Fish:95207,4,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.15869424,-109.9191737,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.8 miles downstream of Mexican Hat raft pull out area.",,.68 meters,2013,06,11,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Jennifer L. Hester",2019-05-27 07:00:13.0
MSB,Fish specimens,MSB:Fish:74145,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.2330923,-109.2327188,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.6 miles downstream of Aneth.",,.01 meters-.46 meters,2009,06,18,"Collector(s): Michael A. Farrington, John P. Larson",not recorded,,PreservedSpecimen,"San Juan River 2009 Larval Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, John P. Larson",2019-05-27 07:26:21.0
MSB,Fish specimens,MSB:Fish:97980,4,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.291201,-110.304122,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.0 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.95 meters,2014,06,26,"Collector(s): Michael A. Farrington, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Austin L. Fitzgerald",2019-05-27 07:38:01.0
MSB,Fish specimens,MSB:Fish:74058,12,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.1573685,-109.9433748,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 12.0 miles downstream of Mexican Hat raft pull out area.",,.02 meters-.47 meters,2009,06,16,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F8; Storage: 95% EtOH, 81-F8; 8; Photograph number: 8; Protolarvae and mesolarvae",2019-05-27 07:23:15.0
MSB,Fish specimens,MSB:Fish:73909,9,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,36.9524791,-108.9976111,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 2.5 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado",,.04 meters-.76 meters,2009,05,20,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-F8; Storage: 95% EtOH, 81-F8; 0133, 0134; Photograph number: 0133, 0134; Mesolarvae",2019-05-27 05:38:01.0
MSB,Fish specimens,MSB:Fish:81821,25,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.267646,-110.097596,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 19.5 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.01 meters-.39 meters,2010,06,16,"Collector(s): W. H. Brandenburg, Michael A. Farrington, Mark C. McKinstry",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-O8; Storage: 95% EtOH, 81-O8; 0041; Photograph number: 0041; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 05:41:11.0
MSB,Fish specimens,MSB:Fish:88289,3,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.184119,-109.785138,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.5 miles upstream of Mexican Hat raft pull out area.",,.01 meters-.26 meters,2012,05,15,"Collector(s): W. H. Brandenburg, Stephen A. Zipper",not recorded,,PreservedSpecimen,"San Juan River 2012 Larval Fish Surveys; verbatim collectors: W. Howard Brandenburg, Stephen A. Zipper",2019-05-27 07:31:21.0
MSB,Fish specimens,MSB:Fish:97493,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.302613,-110.31029,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.31 meters,2014,05,22,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald; Monitoring Site",2019-05-27 05:54:36.0
MSB,Fish specimens,MSB:Fish:95152,14,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.2709281,-109.5601029,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.9 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.22 meters,2013,05,23,"Collector(s): W. H. Brandenburg, Steven P. Platania",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Steven P. Platania",2019-05-27 07:26:36.0
MSB,Fish specimens,MSB:Fish:74046,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.1684707,-109.8898108,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.5 miles downstream of Mexican Hat raft pull out area.",,.04 meters-.52 meters,2009,06,16,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"San Juan River 2009 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow",2019-05-27 07:17:28.0
MSB,Fish specimens,MSB:Fish:52648,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2089297,-109.1757701,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.9 miles upstream of Aneth.",,.19 meters,2004,06,10,"Collector(s): W. H. Brandenburg, Conner C. McBride",not recorded,,PreservedSpecimen,"MSB San Juan River 2004 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Conner C. McBride",2019-05-27 03:20:29.0
MSB,Fish specimens,MSB:Fish:88345,8,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.317516,-110.170707,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 13.5 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.01 meters-.43 meters,2012,05,17,"Collector(s): W. H. Brandenburg, Stephen A. Zipper",not recorded,,PreservedSpecimen,"San Juan River 2012 Larval Fish Surveys; verbatim collectors: W. Howard Brandenburg, Stephen A. Zipper",2019-05-27 07:04:05.0
MSB,Fish specimens,MSB:Fish:60180,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2749789,-109.5200113,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.35 meters,2005,06,12,"Collector(s): W. H. Brandenburg, Lee E. Renfro",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-R6; Storage: 70% EtOH, 81-R6; Photograph No. 0862; Photograph number: Photograph No. 0862",2019-05-27 03:02:47.0
MSB,Fish specimens,MSB:Fish:81862,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.28199812,-110.3517879,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.05 meters-.52 meters,2010,06,17,"Collector(s): W. H. Brandenburg, Michael A. Farrington, Mark C. McKinstry",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington, Mark C. McKinstry",2019-05-27 05:43:43.0
MSB,Fish specimens,MSB:Fish:85886,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.188381,-109.853885,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.2 miles downstream of Mexican Hat raft pull out area.",,.02 meters-.1 meters,2011,05,17,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2011 Larval Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Jennifer L. Hester",2019-05-27 07:26:28.0
MSB,Fish specimens,MSB:Fish:95235,3,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.284941,-110.284608,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.86 meters,2013,06,13,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-P10; Storage: 95% EtOH, 81-P10; 1793, 1794; Photograph number: 1793, 1794",2019-05-27 07:29:09.0
MSB,Fish specimens,MSB:Fish:97444,24,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.254124,-109.62006,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.6 mile downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.45 meters,2014,05,19,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 06:04:33.0
MSB,Fish specimens,MSB:Fish:68191,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.42165,-109.241732,501,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado R. Drainage. Green R. at Green R. Campground. Collector(s): Vanicek",,,1964,09,05,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 02:14:01.0
MSB,Fish specimens,MSB:Fish:66811,2,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.42165,-109.241732,501,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green River Campground. Collector(s): C.D. Vanicek",,,1964,09,05,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:51:33.0
MSB,Fish specimens,MSB:Fish:69678,1,Catostomus latipinnis x Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,40.42165,-109.241732,501,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Colorado Drainage. Green River Campground. Collector(s): C.D. Vanicek",,,1964,09,05,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:51:33.0
MSB,Fish specimens,MSB:Fish:58949,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2906046,-110.3923325,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.4 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.07 meters-.26 meters,2003,06,18,"Collector(s): W. H. Brandenburg, Megan A. Krispinsky",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-L6; Storage: 70% EtOH, 81-L6; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 05:42:49.0
MSB,Fish specimens,MSB:Fish:70313,8,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1490258,-109.851777,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.1 miles downstream of Mexican Hat raft pull out area.",,.04 meters-.45 meters,2008,05,24,"Collector(s): Conner C. McBride, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"ASIR San Juan River 2008 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Austin L. Fitzgerald",2019-05-27 05:45:55.0
MSB,Fish specimens,MSB:Fish:46722,168,Xyrauchen texanus,Catostomidae,"tissue (frozen); tissue (95% ethanol); whole organism (formalin-fixed, 70% ethanol); whole organism (5% buffered formalin)",,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,Chaves County,,,USFWS Southwest Native Aquatic Resources and Recovery Center and Willow Beach National Fish Hatchery.  Source of parental stock unknown.,,,2001,03,27,Collector(s): Southwestern Native Aquatic Resources and Recovery Center,GeoLocate,,PreservedSpecimen,"Kind_Type: ; TANK 34; Storage: 70% EtOH, , 5% FORMALIN, 95% EtOH;  Taxonomic history: Voucher; Live larvae transported by R.K. Dudley and H. Parmenter, 27 March 2001.  Maintained in aquaria, Rm 57  Castetter Hall, Biology.; 17 Apr 2001- Jan 2004 the following live specimens were preserved : 15 larvae and 11 juvenile and adult mortalities.  3 Jan 2003:  5 specimens frozen after fin clipped and blood smears taken (MSB03-001).  1 July 2004:  all aquaria  fish preserved.",2019-05-27 02:21:36.0
MSB,Fish specimens,MSB:Fish:52504,7,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1837792,-109.8384086,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.9 miles upstream of Mexican Hat raft pull out area.",,.15 meters,2004,05,16,"Collector(s): W. H. Brandenburg, Tamara L. Max",not recorded,,PreservedSpecimen,"MSB San Juan River 2004 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Tamara L. Max",2019-05-27 03:36:36.0
